    time          tnp
1994.672607421875   0.71875685
1994.675292968750   0.66013783
1994.678100585938   0.64972627
1994.680786132812   0.51631469
1994.683593750000   0.37825549
1994.686279296875   0.30530608
1994.688964843750   0.39900827
1994.691772460938   0.43786937
1994.694458007812   0.46202093
1994.697265625000   0.39116845
1994.699951171875   0.52987164
1994.702758789062   0.52977604
1994.705444335938   0.40977147
1994.708251953125   0.49299172
1994.710937500000   0.18695404
1994.713623046875   0.07314130
1994.716430664062  -0.00163133
1994.719116210938  -0.04781726
1994.721923828125  -0.10909779
1994.724609375000  -0.14465071
1994.727416992188   0.03120620
1994.730102539062   0.20954347
1994.732910156250   0.33561903
1994.735595703125   0.32161126
1994.738281250000   0.33939841
1994.741088867188   0.15813060
1994.743774414062   0.03037079
1994.746582031250  -0.06519818
1994.749267578125  -0.21371821
1994.752075195312  -0.36424202
1994.754760742188  -0.32170427
1994.757446289062  -0.01617556
1994.760253906250   0.24968010
1994.762939453125   0.28329647
1994.765747070312   0.11301746
1994.768432617188  -0.18657106
1994.771240234375  -0.26775154
1994.773925781250  -0.34902358
1994.776733398438  -0.45401019
1994.779418945312  -0.30078971
1994.782104492188   0.05925759
1994.784912109375   0.21354720
1994.787597656250   0.05862594
