    time          teq
1995.524658203125   0.00439559
1995.527343750000   0.03485295
1995.530151367188   0.09624122
1995.532836914062   0.06793484
1995.535644531250   0.02285253
1995.538330078125  -0.03187906
1995.541015625000  -0.07796896
1995.543823242188  -0.07709534
1995.546508789062  -0.12849492
1995.549316406250  -0.22884139
1995.552001953125  -0.34792778
1995.554809570312  -0.41118389
1995.557495117188  -0.42461145
1995.560302734375  -0.43781921
1995.562988281250  -0.51946759
1995.565673828125  -0.59779537
1995.568481445312  -0.67663634
1995.571166992188  -0.70795643
1995.573974609375  -0.70685410
1995.576660156250  -0.78387678
1995.579467773438  -0.86751688
1995.582153320312  -0.89703262
1995.584960937500  -0.93517989
1995.587646484375  -0.84924132
1995.590332031250  -0.83416975
1995.593139648438  -0.77461177
1995.595825195312  -0.74296021
1995.598632812500  -0.73291445
1995.601318359375  -0.66335630
1995.604125976562  -0.63207048
1995.606811523438  -0.58901858
1995.609619140625  -0.55570459
1995.612304687500  -0.45362327
1995.614990234375  -0.44227192
1995.617797851562  -0.49201483
1995.620483398438  -0.60756373
1995.623291015625  -0.74884337
1995.625976562500  -0.82076240
1995.628784179688  -0.87389779
1995.631469726562  -0.91461116
1995.634277343750  -0.98195130
1995.636962890625  -1.03511369
1995.639648437500  -1.08479083
1995.642456054688  -1.07282698
1995.645141601562  -0.99367052
1995.647949218750  -0.95934141
1995.650634765625  -0.96927392
1995.653442382812  -0.99890631
1995.656127929688  -0.99944478
1995.658935546875  -0.99510050
1995.661621093750  -1.08677316
1995.664306640625  -1.14633787
1995.667114257812  -1.20630813
1995.669799804688  -1.13874817
1995.672607421875  -1.05655944
1995.675292968750  -0.96022350
1995.678100585938  -0.83208823
1995.680786132812  -0.65051425
1995.683593750000  -0.48732936
1995.686279296875  -0.43138227
1995.688964843750  -0.48921973
1995.691772460938  -0.69086593
1995.694458007812  -0.99821597
1995.697265625000  -1.27847683
1995.699951171875  -1.47430265
1995.702758789062  -1.56127000
1995.705444335938  -1.56323266
1995.708251953125  -1.48424578
1995.710937500000  -1.37091112
1995.713623046875  -1.19069493
1995.716430664062  -0.98943108
1995.719116210938  -0.80715895
1995.721923828125  -0.62990737
1995.724609375000  -0.52290177
1995.727416992188  -0.42548534
1995.730102539062  -0.35025001
1995.732910156250  -0.29414192
1995.735595703125  -0.18809213
1995.738281250000  -0.07559967
1995.741088867188   0.01570307
1995.743774414062   0.14053383
1995.746582031250   0.26289415
1995.749267578125   0.38147861
1995.752075195312   0.48651111
1995.754760742188   0.58112782
1995.757446289062   0.70156384
1995.760253906250   0.78869444
1995.762939453125   0.80670440
1995.765747070312   0.77632415
1995.768432617188   0.74344563
1995.771240234375   0.68279576
1995.773925781250   0.69043398
1995.776733398438   0.72632909
1995.779418945312   0.71793699
1995.782104492188   0.68928689
1995.784912109375   0.61129606
1995.787597656250   0.45743632
1995.790405273438   0.31704241
1995.793090820312   0.23889945
1995.795898437500   0.15279877
1995.798583984375   0.04252479
1995.801391601562  -0.06182490
1995.804077148438  -0.16354172
1995.806762695312  -0.24962848
1995.809570312500  -0.21848826
1995.812255859375  -0.16541396
1995.815063476562  -0.08844671
1995.817749023438   0.07421318
1995.820556640625   0.16163106
1995.823242187500   0.30029923
1995.826049804688   0.33552328
1995.828735351562   0.31378135
1995.831420898438   0.27965775
1995.834228515625   0.27960810
1995.836914062500   0.26307929
1995.839721679688   0.33049852
1995.842407226562   0.42238665
1995.845214843750   0.47526550
1995.847900390625   0.45860437
1995.850708007812   0.38286996
1995.853393554688   0.21319818
1995.856079101562   0.01534382
1995.858886718750  -0.15297757
1995.861572265625  -0.27207920
1995.864379882812  -0.27430657
1995.867065429688  -0.25631064
1995.869873046875  -0.23841761
1995.872558593750  -0.28616935
1995.875366210938  -0.28954205
1995.878051757812  -0.25587973
1995.880737304688  -0.24031356
1995.883544921875  -0.11852440
1995.886230468750  -0.02865122
1995.889038085938   0.05625162
1995.891723632812   0.08607076
1995.894531250000   0.12494556
1995.897216796875   0.17915700
1995.900024414062   0.18727529
1995.902709960938   0.23493963
1995.905395507812   0.27931434
1995.908203125000   0.34203508
1995.910888671875   0.46891871
1995.913696289062   0.62221479
1995.916381835938   0.83238798
1995.919189453125   1.04330742
1995.921875000000   1.20424259
1995.924682617188   1.32630599
1995.927368164062   1.38081253
1995.930053710938   1.43181324
1995.932861328125   1.52279973
1995.935546875000   1.56200874
1995.938354492188   1.60616910
1995.941040039062   1.67335093
1995.943847656250   1.76072085
1995.946533203125   1.83120644
1995.949340820312   1.93291223
1995.952026367188   2.01318955
1995.954711914062   2.11292577
1995.957519531250   2.19329691
1995.960205078125   2.24363995
1995.963012695312   2.25527954
1995.965698242188   2.18466949
1995.968505859375   2.07292247
1995.971191406250   1.93486524
1995.973999023438   1.81023884
1995.976684570312   1.70549953
1995.979370117188   1.64260340
1995.982177734375   1.53404927
1995.984863281250   1.46670854
1995.987670898438   1.39718854
1995.990356445312   1.27275181
1995.993164062500   1.17971385
1995.995849609375   1.11565065
1995.998657226562   1.08095014
1996.001342773438   1.24182808
1996.004028320312   1.27482426
1996.006835937500   1.29839623
1996.009521484375   1.30399024
1996.012329101562   1.25358987
1996.015014648438   1.06584918
1996.017700195312   0.88995034
1996.020507812500   0.79029602
1996.023193359375   0.62444186
1996.025878906250   0.43651903
1996.028686523438   0.24060945
1996.031372070312   0.13471389
1996.034179687500   0.05987218
1996.036865234375  -0.01273653
1996.039550781250  -0.09704911
1996.042358398438  -0.15611826
1996.045043945312  -0.18219113
1996.047851562500  -0.20453806
1996.050537109375  -0.26819864
1996.053222656250  -0.43087521
1996.056030273438  -0.53852886
1996.058715820312  -0.48849100
1996.061401367188  -0.36622319
1996.064208984375  -0.24837062
1996.066894531250  -0.18951973
1996.069702148438  -0.19135906
1996.072387695312  -0.19616552
1996.075073242188  -0.24442631
1996.077880859375  -0.33963302
1996.080566406250  -0.42106780
1996.083251953125  -0.50643241
1996.086059570312  -0.54982328
1996.088745117188  -0.49303538
1996.091552734375  -0.39767966
1996.094238281250  -0.35061327
1996.096923828125  -0.16985862
1996.099731445312   0.01893788
1996.102416992188   0.10058594
1996.105224609375   0.20656079
1996.107910156250   0.26823837
1996.110595703125   0.37065205
1996.113403320312   0.49617004
1996.116088867188   0.60542578
1996.118774414062   0.66162521
1996.121582031250   0.63170618
1996.124267578125   0.57772100
1996.127075195312   0.49495700
1996.129760742188   0.35400632
1996.132446289062   0.30485687
1996.135253906250   0.28615972
1996.137939453125   0.28317899
1996.140747070312   0.24857493
1996.143432617188   0.15750661
1996.146118164062   0.03688258
1996.148925781250  -0.06381932
1996.151611328125  -0.18067804
1996.154296875000  -0.25369146
1996.157104492188  -0.31878662
1996.159790039062  -0.33810651
1996.162597656250  -0.38758531
1996.165283203125  -0.41009909
1996.167968750000  -0.39930508
1996.170776367188  -0.44815251
1996.173461914062  -0.49886495
1996.176147460938  -0.63705099
1996.178955078125  -0.81453496
1996.181640625000  -0.96970695
1996.184448242188  -1.08898938
1996.187133789062  -1.13421500
1996.189819335938  -1.18862927
1996.192626953125  -1.12698436
1996.195312500000  -0.99545056
1996.198120117188  -0.93403685
1996.200805664062  -0.86563712
1996.203491210938  -0.79586840
1996.206298828125  -0.75343966
1996.208984375000  -0.70866543
1996.211669921875  -0.60145086
1996.214477539062  -0.52489156
1996.217163085938  -0.51184005
1996.219970703125  -0.44884348
1996.222656250000  -0.41415501
1996.225341796875  -0.40894577
1996.228149414062  -0.34316424
1996.230834960938  -0.26360282
1996.233642578125  -0.19290777
1996.236328125000  -0.20541026
1996.239013671875  -0.21594089
1996.241821289062  -0.25821757
1996.244506835938  -0.33056733
1996.247192382812  -0.39810881
1996.250000000000  -0.49331623
1996.252685546875  -0.59805197
1996.255493164062  -0.62654012
1996.258178710938  -0.59740394
1996.260864257812  -0.57718796
1996.263671875000  -0.60436505
1996.266357421875  -0.59804982
1996.269042968750  -0.59826958
1996.271850585938  -0.62205493
1996.274536132812  -0.67248321
1996.277343750000  -0.68869185
1996.280029296875  -0.72917920
1996.282714843750  -0.70751268
1996.285522460938  -0.67784762
1996.288208007812  -0.61349005
1996.291015625000  -0.59711492
1996.293701171875  -0.58966345
1996.296386718750  -0.56739730
1996.299194335938  -0.53007859
1996.301879882812  -0.48329261
1996.304565429688  -0.48587266
1996.307373046875  -0.46697503
1996.310058593750  -0.42964676
1996.312866210938  -0.42588851
1996.315551757812  -0.35318220
1996.318237304688  -0.34036446
1996.321044921875  -0.33466417
1996.323730468750  -0.27736148
1996.326538085938  -0.21319722
1996.329223632812  -0.19556460
1996.331909179688  -0.21827063
1996.334716796875  -0.12046592
1996.337402343750  -0.08433057
1996.340087890625  -0.05872070
1996.342895507812  -0.05139220
1996.345581054688  -0.03789916
1996.348388671875   0.02032121
1996.351074218750   0.09428138
1996.353759765625   0.13012035
1996.356567382812   0.25488302
1996.359252929688   0.32404852
1996.361938476562   0.32703921
1996.364746093750   0.26637015
1996.367431640625   0.20957829
1996.370239257812   0.20667252
1996.372924804688   0.07200611
1996.375610351562  -0.02927298
1996.378417968750  -0.05254238
1996.381103515625  -0.02568888
1996.383911132812   0.01427612
1996.386596679688   0.08622369
1996.389282226562   0.14620246
1996.392089843750   0.10769397
1996.394775390625   0.11415126
1996.397460937500   0.11642126
1996.400268554688   0.17450219
1996.402954101562   0.23802225
1996.405761718750   0.30874005
1996.408447265625   0.37815258
1996.411132812500   0.39305639
1996.413940429688   0.46940398
1996.416625976562   0.48785758
1996.419433593750   0.50890374
1996.422119140625   0.53365040
1996.424804687500   0.55038124
1996.427612304688   0.59708095
1996.430297851562   0.61547786
1996.432983398438   0.63117993
1996.435791015625   0.60227764
1996.438476562500   0.60466975
1996.441284179688   0.53778559
1996.443969726562   0.52568334
1996.446655273438   0.48514622
1996.449462890625   0.41482839
1996.452148437500   0.29705587
1996.454833984375   0.15531446
1996.457641601562   0.03972188
1996.460327148438  -0.15951489
1996.463134765625  -0.29777610
1996.465820312500  -0.38290823
1996.468505859375  -0.39987752
1996.471313476562  -0.36674500
1996.473999023438  -0.37664780
1996.476806640625  -0.39983603
1996.479492187500  -0.45454004
1996.482177734375  -0.55322564
1996.484985351562  -0.52510887
1996.487670898438  -0.45611125
1996.490356445312  -0.37773141
1996.493164062500  -0.41100314
1996.495849609375  -0.48720604
1996.498657226562  -0.56394392
1996.501342773438  -0.66583991
1996.504028320312  -0.81425083
1996.506835937500  -0.82680911
1996.509521484375  -0.74016088
1996.512329101562  -0.65700817
1996.515014648438  -0.59675580
1996.517700195312  -0.53653800
1996.520507812500  -0.48011497
1996.523193359375  -0.54666692
1996.525878906250  -0.62935477
1996.528686523438  -0.60713375
1996.531372070312  -0.53150064
1996.534179687500  -0.47231629
1996.536865234375  -0.46992531
1996.539550781250  -0.50887960
1996.542358398438  -0.56755489
1996.545043945312  -0.55464387
1996.547851562500  -0.49367103
1996.550537109375  -0.41523242
1996.553222656250  -0.36379704
1996.556030273438  -0.34007439
1996.558715820312  -0.35004687
1996.561401367188  -0.37196454
1996.564208984375  -0.45396110
1996.566894531250  -0.57746369
1996.569702148438  -0.73211610
1996.572387695312  -0.80940521
1996.575073242188  -0.75572509
1996.577880859375  -0.67599601
1996.580566406250  -0.65104520
1996.583251953125  -0.58702773
1996.586059570312  -0.56449652
1996.588745117188  -0.51297462
1996.591552734375  -0.44885918
1996.594238281250  -0.41601336
1996.596923828125  -0.46147802
1996.599731445312  -0.55868512
1996.602416992188  -0.70057696
1996.605224609375  -0.83382607
1996.607910156250  -0.94783723
1996.610595703125  -1.05381525
1996.613403320312  -1.10280287
1996.616088867188  -1.05582058
1996.618774414062  -0.95691311
1996.621582031250  -0.86996597
1996.624267578125  -0.72630554
1996.627075195312  -0.56020147
1996.629760742188  -0.40694702
1996.632446289062  -0.26962823
1996.635253906250  -0.13427860
1996.637939453125  -0.01809329
1996.640747070312   0.08235905
1996.643432617188   0.19491637
1996.646118164062   0.22773793
1996.648925781250   0.28996769
1996.651611328125   0.34247991
1996.654296875000   0.41584519
1996.657104492188   0.56242567
1996.659790039062   0.69777793
1996.662597656250   0.85579365
1996.665283203125   0.98543304
1996.667968750000   1.09639668
1996.670776367188   1.20531940
1996.673461914062   1.27837229
1996.676147460938   1.34782481
1996.678955078125   1.38820446
1996.681640625000   1.38795805
1996.684448242188   1.38372910
1996.687133789062   1.34971547
1996.689819335938   1.27603078
1996.692626953125   1.18126309
1996.695312500000   1.12287164
1996.698120117188   1.06723022
1996.700805664062   1.09696579
1996.703491210938   1.11237288
1996.706298828125   1.14846730
1996.708984375000   1.09763956
1996.711669921875   1.01206291
1996.714477539062   0.89865053
1996.717163085938   0.72658330
1996.719970703125   0.55518025
1996.722656250000   0.45801565
1996.725341796875   0.48375681
1996.728149414062   0.64454573
1996.730834960938   0.95219922
1996.733642578125   1.20751572
1996.736328125000   1.44613373
1996.739013671875   1.60886753
1996.741821289062   1.70829165
1996.744506835938   1.73385239
1996.747192382812   1.78690064
1996.750000000000   1.89285994
1996.752685546875   2.02511525
1996.755493164062   2.19452953
1996.758178710938   2.38988781
1996.760864257812   2.55521059
1996.763671875000   2.65374660
1996.766357421875   2.72385621
1996.769042968750   2.72639346
1996.771850585938   2.74296784
1996.774536132812   2.75328612
1996.777343750000   2.82807207
1996.780029296875   2.91078544
1996.782714843750   3.01149392
1996.785522460938   3.14896655
1996.788208007812   3.21680069
1996.791015625000   3.24158239
1996.793701171875   3.24711370
1996.796386718750   3.21220231
1996.799194335938   3.17453027
1996.801879882812   3.15572882
1996.804565429688   3.17518830
1996.807373046875   3.19530368
1996.810058593750   3.19109654
1996.812866210938   3.17347908
1996.815551757812   3.09711862
1996.818237304688   3.05920267
1996.821044921875   3.00060368
1996.823730468750   2.94347835
1996.826538085938   2.79526544
1996.829223632812   2.61530256
1996.831909179688   2.46785426
1996.834716796875   2.34194922
1996.837402343750   2.26328611
1996.840087890625   2.28317881
1996.842895507812   2.36469221
1996.845581054688   2.45189023
1996.848388671875   2.49802661
1996.851074218750   2.50522017
1996.853759765625   2.46966648
1996.856567382812   2.48716855
1996.859252929688   2.56473446
1996.861938476562   2.59322286
1996.864746093750   2.62339401
1996.867431640625   2.63372540
1996.870239257812   2.72956824
1996.872924804688   2.78187919
1996.875610351562   2.75869823
1996.878417968750   2.65741014
1996.881103515625   2.54813623
1996.883911132812   2.46489739
1996.886596679688   2.38853478
1996.889282226562   2.33947897
1996.892089843750   2.26317048
1996.894775390625   2.23149014
1996.897460937500   2.23041821
1996.900268554688   2.29754138
1996.902954101562   2.33831382
1996.905761718750   2.45732546
1996.908447265625   2.58223438
1996.911132812500   2.69387436
1996.913940429688   2.83058453
1996.916625976562   2.86271381
1996.919433593750   2.94353700
1996.922119140625   3.03051209
1996.924804687500   3.07201385
1996.927612304688   3.10058188
1996.930297851562   2.98395896
1996.932983398438   2.89601135
1996.935791015625   2.76123810
1996.938476562500   2.64171076
1996.941284179688   2.50261593
1996.943969726562   2.35941458
1996.946655273438   2.22160721
1996.949462890625   2.08216691
1996.952148437500   1.89200282
1996.954833984375   1.75767243
1996.957641601562   1.71541262
1996.960327148438   1.64107072
1996.963134765625   1.55859387
1996.965820312500   1.46505404
1996.968505859375   1.37980831
1996.971313476562   1.28105736
1996.973999023438   1.20434296
1996.976806640625   1.05481744
1996.979492187500   0.92113769
1996.982177734375   0.84382719
1996.984985351562   0.78632754
1996.987670898438   0.78726596
1996.990356445312   0.81786960
1996.993164062500   0.85466212
1996.995849609375   0.88798481
1996.998657226562   0.92371482
1997.001342773438   1.20271814
1997.004028320312   1.23373592
1997.006835937500   1.25773573
1997.009521484375   1.35008454
1997.012329101562   1.44383442
1997.015014648438   1.55790365
1997.017822265625   1.67762613
1997.020507812500   1.81183434
1997.023315429688   1.89729047
1997.026000976562   1.89343810
1997.028686523438   1.94255424
1997.031494140625   2.00583816
1997.034179687500   2.04045677
1997.036987304688   2.02428699
1997.039672851562   1.87562275
1997.042480468750   1.75205588
1997.045166015625   1.66566563
1997.047973632812   1.58281350
1997.050659179688   1.53076637
1997.053344726562   1.53728414
1997.056152343750   1.57273948
1997.058837890625   1.60143137
1997.061645507812   1.64003217
1997.064331054688   1.67001617
1997.067138671875   1.74210989
1997.069824218750   1.83010590
1997.072631835938   1.89123046
1997.075317382812   1.90254331
1997.078002929688   1.89217293
1997.080810546875   1.82680845
1997.083496093750   1.75378907
1997.086303710938   1.73814857
1997.088989257812   1.86043978
1997.091796875000   2.03714132
1997.094482421875   2.21510816
1997.097290039062   2.34771132
1997.099975585938   2.40108776
1997.102661132812   2.43040371
1997.105468750000   2.46012568
1997.108154296875   2.54337382
1997.110961914062   2.64365935
1997.113647460938   2.73370314
1997.116455078125   2.79615450
1997.119140625000   2.82262897
1997.121948242188   2.84732366
1997.124633789062   2.88316321
1997.127319335938   2.92352939
1997.130126953125   2.95690823
1997.132812500000   2.95938063
1997.135620117188   2.96472216
1997.138305664062   2.93898916
1997.141113281250   2.95796156
1997.143798828125   2.99790263
1997.146606445312   3.04211664
1997.149291992188   3.07848024
1997.151977539062   3.12697482
1997.154785156250   3.15230513
1997.157470703125   3.19949865
1997.160278320312   3.23663855
1997.162963867188   3.24070978
1997.165771484375   3.17219210
1997.168457031250   3.08693504
1997.171264648438   3.01555133
1997.173950195312   2.97027373
1997.176635742188   2.96273184
1997.179443359375   2.95248556
1997.182128906250   2.99011564
1997.184936523438   2.96914172
1997.187622070312   2.92332745
1997.190429687500   2.78390408
1997.193115234375   2.58372259
1997.195922851562   2.40933919
1997.198608398438   2.30309200
1997.201293945312   2.23867202
1997.204101562500   2.25922298
1997.206787109375   2.33199048
1997.209594726562   2.41186476
1997.212280273438   2.45450616
1997.215087890625   2.48852563
1997.217773437500   2.43703794
1997.220581054688   2.46815372
1997.223266601562   2.49596047
1997.225952148438   2.52061820
1997.228759765625   2.55733252
1997.231445312500   2.56069922
1997.234252929688   2.58616900
1997.236938476562   2.57036376
1997.239746093750   2.48558450
1997.242431640625   2.38122487
1997.245239257812   2.26999283
1997.247924804688   2.23203826
1997.250610351562   2.22453785
1997.253417968750   2.19920802
1997.256103515625   2.17626786
1997.258911132812   2.19872284
1997.261596679688   2.26993179
1997.264404296875   2.35201383
1997.267089843750   2.39705467
1997.269775390625   2.43324542
1997.272583007812   2.43523908
1997.275268554688   2.39095259
1997.278076171875   2.29919195
1997.280761718750   2.18303847
1997.283569335938   1.98712838
1997.286254882812   1.83367598
1997.289062500000   1.74766970
1997.291748046875   1.68656123
1997.294433593750   1.61830711
1997.297241210938   1.56946230
1997.299926757812   1.52358568
1997.302734375000   1.46761978
1997.305419921875   1.41903746
1997.308227539062   1.37591088
1997.310913085938   1.36098492
1997.313720703125   1.37365532
1997.316406250000   1.36246288
1997.319091796875   1.34433651
1997.321899414062   1.37957990
1997.324584960938   1.37334538
1997.327392578125   1.37078404
1997.330078125000   1.38176227
1997.332885742188   1.34532917
1997.335571289062   1.31782997
1997.338378906250   1.25985336
1997.341064453125   1.20669663
1997.343750000000   1.19526732
1997.346557617188   1.12217796
1997.349243164062   1.09450960
1997.352050781250   1.03788030
1997.354736328125   1.00387597
1997.357543945312   0.97029668
1997.360229492188   0.95228481
1997.363037109375   0.92187929
1997.365722656250   0.89686376
1997.368408203125   0.89157993
1997.371215820312   0.90793538
1997.373901367188   0.92001677
1997.376708984375   0.92457634
1997.379394531250   0.97854632
1997.382202148438   1.02341998
1997.384887695312   1.07294095
1997.387695312500   1.12799156
1997.390380859375   1.15805829
1997.393066406250   1.17426455
1997.395874023438   1.17426610
1997.398559570312   1.14849150
1997.401367187500   1.17982447
1997.404052734375   1.20069361
1997.406860351562   1.20026135
1997.409545898438   1.16050708
1997.412353515625   1.17638969
1997.415039062500   1.23696649
1997.417724609375   1.30111504
1997.420532226562   1.31822753
1997.423217773438   1.31210220
1997.426025390625   1.35230911
1997.428710937500   1.37470233
1997.431518554688   1.33600175
1997.434204101562   1.24827838
1997.437011718750   1.16861010
1997.439697265625   1.13699484
1997.442382812500   1.10844707
1997.445190429688   1.08963108
1997.447875976562   1.12382472
1997.450683593750   1.17585099
1997.453369140625   1.17700434
1997.456176757812   1.16953146
1997.458862304688   1.14657927
1997.461669921875   1.10176849
1997.464355468750   1.07634628
1997.467041015625   1.05968952
1997.469848632812   1.07214105
1997.472534179688   1.04970181
1997.475341796875   1.07914519
1997.478027343750   1.08730090
1997.480834960938   1.08380139
1997.483520507812   1.02231014
1997.486328125000   0.97526509
1997.489013671875   0.94842643
1997.491699218750   0.96723050
1997.494506835938   0.98113424
1997.497192382812   1.01247275
1997.500000000000   1.02937150
1997.502685546875   1.00740600
1997.505493164062   1.01418471
1997.508178710938   1.02114332
1997.510986328125   1.02786982
1997.513671875000   1.04135072
1997.516357421875   1.02621591
1997.519165039062   1.03588009
1997.521850585938   1.01669204
1997.524658203125   0.98116171
1997.527343750000   0.93660069
1997.530151367188   0.91319591
1997.532836914062   0.88247585
1997.535644531250   0.78996736
1997.538330078125   0.64421618
1997.541015625000   0.50216097
1997.543823242188   0.31201735
1997.546508789062   0.12639832
1997.549316406250  -0.08836237
1997.552001953125  -0.28876814
1997.554809570312  -0.43970233
1997.557495117188  -0.50873131
1997.560302734375  -0.55208647
1997.562988281250  -0.51953375
1997.565673828125  -0.50246048
1997.568481445312  -0.49996063
1997.571166992188  -0.50929117
1997.573974609375  -0.50513339
1997.576660156250  -0.42691937
1997.579467773438  -0.33729005
1997.582153320312  -0.26579744
1997.584960937500  -0.23359707
1997.587646484375  -0.22002447
1997.590332031250  -0.18953103
1997.593139648438  -0.26098704
1997.595825195312  -0.40372187
1997.598632812500  -0.55771655
1997.601318359375  -0.72223842
1997.604125976562  -0.80279040
1997.606811523438  -0.90762037
1997.609619140625  -1.07856536
1997.612304687500  -1.20319331
1997.614990234375  -1.17362058
1997.617797851562  -1.09779918
1997.620483398438  -1.10477066
1997.623291015625  -1.19377613
1997.625976562500  -1.29396462
1997.628784179688  -1.35725224
1997.631469726562  -1.45771146
1997.634277343750  -1.61750972
1997.636962890625  -1.79847801
1997.639648437500  -1.95631123
1997.642456054688  -2.02136493
1997.645141601562  -1.96555483
1997.647949218750  -1.87059820
1997.650634765625  -1.68931162
1997.653442382812  -1.47786772
1997.656127929688  -1.33854091
1997.658935546875  -1.20600760
1997.661621093750  -1.06047451
1997.664306640625  -0.95111865
1997.667114257812  -0.84069633
1997.669799804688  -0.81598163
1997.672607421875  -0.82071638
1997.675292968750  -0.87329215
1997.678100585938  -0.95352638
1997.680786132812  -0.96249306
1997.683593750000  -0.92676806
1997.686279296875  -0.88328552
1997.688964843750  -0.88247198
1997.691772460938  -0.92861074
1997.694458007812  -1.00379896
1997.697265625000  -1.04114020
1997.699951171875  -1.04890215
1997.702758789062  -1.06321681
1997.705444335938  -1.05368447
1997.708251953125  -0.99250615
1997.710937500000  -0.83094144
1997.713623046875  -0.70413822
1997.716430664062  -0.59781367
1997.719116210938  -0.50823796
1997.721923828125  -0.44948497
1997.724609375000  -0.34854931
1997.727416992188  -0.25383443
1997.730102539062  -0.18228245
1997.732910156250  -0.10577332
1997.735595703125  -0.01217929
1997.738281250000   0.07329702
1997.741088867188   0.20128077
1997.743774414062   0.24675228
1997.746582031250   0.25048956
1997.749267578125   0.28555754
1997.752075195312   0.25979012
1997.754760742188   0.27122524
1997.757446289062   0.29734531
1997.760253906250   0.29289010
1997.762939453125   0.31660900
1997.765747070312   0.28066212
1997.768432617188   0.22234671
1997.771240234375   0.16929455
1997.773925781250   0.18183652
1997.776733398438   0.20948578
1997.779418945312   0.22636059
1997.782104492188   0.16393264
1997.784912109375   0.02722063
1997.787597656250  -0.15149370
1997.790405273438  -0.35699669
1997.793090820312  -0.48324144
1997.795898437500  -0.56829506
1997.798583984375  -0.56973439
1997.801391601562  -0.49106693
1997.804077148438  -0.34324723
1997.806762695312  -0.22078718
1997.809570312500  -0.10665721
1997.812255859375   0.06158885
1997.815063476562   0.22402145
1997.817749023438   0.35543984
1997.820556640625   0.46031332
1997.823242187500   0.46664283
1997.826049804688   0.42670926
1997.828735351562   0.39276010
1997.831420898438   0.36741111
1997.834228515625   0.26045221
1997.836914062500   0.10163260
1997.839721679688  -0.08854038
1997.842407226562  -0.32339478
1997.845214843750  -0.55220234
1997.847900390625  -0.79888022
1997.850708007812  -0.95568639
1997.853393554688  -1.04089451
1997.856079101562  -0.97225910
1997.858886718750  -0.92302710
1997.861572265625  -0.82872719
1997.864379882812  -0.77011073
1997.867065429688  -0.77517945
1997.869873046875  -0.90170306
1997.872558593750  -1.05764771
1997.875366210938  -1.23277116
1997.878051757812  -1.47731137
1997.880737304688  -1.73121464
1997.883544921875  -2.05720401
1997.886230468750  -2.36467004
1997.889038085938  -2.55870414
1997.891723632812  -2.79457664
1997.894531250000  -2.97682214
1997.897216796875  -3.07035732
1997.900024414062  -3.01923203
1997.902709960938  -2.91145682
1997.905395507812  -2.79839516
1997.908203125000  -2.65081954
1997.910888671875  -2.45585299
1997.913696289062  -2.29909062
1997.916381835938  -2.18230963
1997.919189453125  -2.12895918
1997.921875000000  -2.08518791
1997.924682617188  -2.11429238
1997.927368164062  -2.17892122
1997.930053710938  -2.23220801
1997.932861328125  -2.38642144
1997.935546875000  -2.48702431
1997.938354492188  -2.59576511
1997.941040039062  -2.56145382
1997.943847656250  -2.47088242
1997.946533203125  -2.29205203
1997.949340820312  -2.04330540
1997.952026367188  -1.75736856
1997.954711914062  -1.58590555
1997.957519531250  -1.47674477
1997.960205078125  -1.48503888
1997.963012695312  -1.51843178
1997.965698242188  -1.61598647
1997.968505859375  -1.69370043
1997.971191406250  -1.79053628
1997.973999023438  -1.80687559
1997.976684570312  -1.85073125
1997.979370117188  -2.01588488
1997.982177734375  -2.18585777
1997.984863281250  -2.35536599
1997.987670898438  -2.48006177
1997.990356445312  -2.53207326
1997.993164062500  -2.54172778
1997.995849609375  -2.53166056
1997.998657226562  -2.51959634
1998.001342773438  -2.34583640
1998.004028320312  -2.39778352
1998.006835937500  -2.57346654
1998.009521484375  -2.77668405
1998.012329101562  -2.85484147
1998.015014648438  -2.82267356
1998.017822265625  -2.72778177
1998.020507812500  -2.56567407
1998.023315429688  -2.33100271
1998.026000976562  -2.09470725
1998.028686523438  -1.86654711
1998.031494140625  -1.67593002
1998.034179687500  -1.49928010
1998.036987304688  -1.33477247
1998.039672851562  -1.21354091
1998.042480468750  -1.09131956
1998.045166015625  -1.01253092
1998.047973632812  -0.94362372
1998.050659179688  -0.90021753
1998.053344726562  -0.84776741
1998.056152343750  -0.77421522
1998.058837890625  -0.70415270
1998.061645507812  -0.61166316
1998.064331054688  -0.57916731
1998.067138671875  -0.56770498
1998.069824218750  -0.64187509
1998.072631835938  -0.71238399
1998.075317382812  -0.88516355
1998.078002929688  -1.08456957
1998.080810546875  -1.27175617
1998.083496093750  -1.42508078
1998.086303710938  -1.62756824
1998.088989257812  -1.70903504
1998.091796875000  -1.75101507
1998.094482421875  -1.84009516
1998.097290039062  -1.84639370
1998.099975585938  -1.87935674
1998.102661132812  -1.83876717
1998.105468750000  -1.80752397
1998.108154296875  -1.68016016
1998.110961914062  -1.51973391
1998.113647460938  -1.28330398
1998.116455078125  -1.13336003
1998.119140625000  -1.01267195
1998.121948242188  -0.87819505
1998.124633789062  -0.77700526
1998.127319335938  -0.72550291
1998.130126953125  -0.66171759
1998.132812500000  -0.65497828
1998.135620117188  -0.73303461
1998.138305664062  -0.85484535
1998.141113281250  -0.97501171
1998.143798828125  -1.04467332
1998.146606445312  -1.03834248
1998.149291992188  -0.97111183
1998.151977539062  -0.96778131
1998.154785156250  -0.97158951
1998.157470703125  -1.02315867
1998.160278320312  -1.15909040
1998.162963867188  -1.28124404
1998.165771484375  -1.38254654
1998.168457031250  -1.44485319
