2006.25  1.1198665E+00
2006.33  1.5373612E+01
2006.42 -4.0114679E+00
2006.50 -7.9254627E+00
2006.58 -5.8233743E+00
2006.67 -7.5581890E-01
2006.75  8.8579106E-01
2006.83  3.3463123E-01
2006.92  1.2148593E-01
2007.00 -5.4605734E-01
2007.08  2.5177345E+00
2007.17 -4.2238135E+00
2007.25  9.4531667E-01
2007.33 -3.8821797E+00
2007.42  1.4175197E+00
2007.50 -4.5763916E-01
2007.58  2.2554777E+00
2007.67  1.1283387E+00
2007.75  1.4363232E-01
2007.83 -4.4326350E-02
2007.92  1.8047288E-01
2008.00 -3.5336122E-02
2008.08  1.2314776E+00
2008.17  2.4328496E-01
2008.25 -5.8414807E+00
2008.33 -3.6985564E+00
2008.42  4.8897328E+00
2008.50  6.1346984E+00
2008.58 -2.9795239E+00
2008.67 -3.1752477E+00
2008.75 -2.2632582E-01
2008.83  2.0195529E-01
2008.92  6.0236776E-01
2009.00  8.1390485E-02
2009.08 -1.1042539E+00
2009.17 -6.6624010E-01
2009.25  6.1213177E-01
2009.33 -4.5072455E+00
2009.42  1.4175577E+01
2009.50 -4.6844563E+00
2009.58 -7.9714990E+00
2009.67 -2.7366116E+00
2009.75 -2.7540386E-01
2009.83  1.6544224E-01
2009.92 -1.6529392E-01
2010.00 -5.8119603E-02
2010.08 -9.8450530E-01
2010.17  4.1632743E+00
2010.25  1.6199788E+00
2010.33 -8.2453671E+00
2010.42  8.7278538E+00
2010.50  2.9866343E+00
2010.58  5.2228365E-02
2010.67 -1.6123993E+00
2010.75 -1.6749017E-01
2010.83  4.5829418E-01
2010.92  1.4597416E-01
2011.00  3.3229297E-01
2011.08 -2.5128427E-01
2011.17  6.7428297E-01
2011.25 -2.2603478E+00
2011.33 -3.6213765E+00
2011.42 -7.1997771E+00
2011.50 -1.2907423E+01
2011.58  1.1416113E+00
2011.67  6.0820298E+00
2011.75  1.2675823E-01
2011.83 -1.3331863E-01
2011.92 -4.1369039E-01
2012.00  1.4406364E-01
