NTime  264 NIMF  8

       Time       RawData
  2006.0000         45.88
  2006.0800         46.17
  2006.1700         45.88
  2006.2500         45.35
  2006.3300         45.74
  2006.4200         46.89
  2006.5000         47.34
  2006.5800         47.05
  2006.6700         46.03
  2006.7500         45.62
  2006.8300         45.60
  2006.9200         45.72
  2007.0000         46.28
  2007.0800         46.52
  2007.1700         46.43
  2007.2500         45.97
  2007.3300         45.68
  2007.4200         45.10
  2007.5000         45.07
  2007.5800         44.93
  2007.6700         44.33
  2007.7500         44.85
  2007.8300         44.87
  2007.9200         46.02
  2008.0000         46.69
  2008.0800         46.69
  2008.1700         46.87
  2008.2500         46.72
  2008.3300         46.58
  2008.4200         46.24
  2008.5000         46.47
  2008.5800         46.72
  2008.6700         46.02
  2008.7500         45.66
  2008.8300         45.83
  2008.9200         46.54
  2009.0000         47.00
  2009.0800         46.48
  2009.1700         46.34
  2009.2500         45.99
  2009.3300         45.81
  2009.4200         45.06
  2009.5000         45.60
  2009.5800         45.50
  2009.6700         44.71
  2009.7500         44.69
  2009.8300         45.56
  2009.9200         46.61
  2010.0000         47.30
  2010.0800         47.51
  2010.1700         46.96
  2010.2500         45.94
  2010.3300         45.44
  2010.4200         45.13
  2010.5000         45.94
  2010.5800         45.64
  2010.6700         45.34
  2010.7500         45.36
  2010.8300         45.85
  2010.9200         45.82
  2011.0000         46.95
  2011.0800         47.32
  2011.1700         46.97
  2011.2500         46.30
  2011.3300         45.35
  2011.4200         45.22
  2011.5000         45.24
  2011.5800         45.41
  2011.6700         45.03
  2011.7500         44.95
  2011.8300         45.26
  2011.9200         46.06
  2012.0000         46.74

       Time         IMF1          IMF2          IMF3          IMF4          IMF5          IMF6          IMF7      Residual
  1990.0800      -0.2915       -0.1434        0.8385       -0.1922      -0.06315      -0.07896      0.001305         45.67
  1990.1700      -0.4067      -0.04611        0.8184       -0.2377      -0.05732      -0.07020      0.001909         45.67
  1990.2500       0.3752      0.005538        0.7595       -0.2732      -0.05169      -0.06155      0.002493         45.67
  1990.3300       0.5276     -0.008888        0.6680       -0.2994      -0.04627      -0.05302      0.003059         45.67
  1990.4200       0.1273       -0.1028        0.5500       -0.3167      -0.04106      -0.04461      0.003606         45.67
  1990.5000      0.04858       -0.2459        0.4119       -0.3259      -0.03605      -0.03633      0.004135         45.67
  1990.5800      0.02659       -0.3319        0.2598       -0.3275      -0.03125      -0.02816      0.004646         45.67
  1990.6700      -0.4074       -0.2218       0.09992       -0.3220      -0.02664      -0.02012      0.005138         45.68
  1990.7500    -0.009388        0.1340      -0.06209       -0.3101      -0.02223      -0.01220      0.005613         45.68
  1990.8300      0.02236        0.5701       -0.2210       -0.2923      -0.01801     -0.004400      0.006070         45.68
  1990.9200       0.1685        0.8381       -0.3715       -0.2692      -0.01398      0.003276      0.006510         45.68
  1991.0000       0.2951        0.7885       -0.5085       -0.2413      -0.01014       0.01083      0.006932         45.68
  1991.0800      -0.1719        0.4736       -0.6265       -0.2093     -0.006492       0.01826      0.007338         45.68
  1991.1700      -0.1102       0.07380       -0.7187       -0.1737     -0.003022       0.02556      0.007726         45.69
  1991.2500      0.05056       -0.3044       -0.7778       -0.1349     0.0002658       0.03274      0.008098         45.69
  1991.3300      0.06574       -0.6510       -0.7965      -0.09372      0.003376       0.03979      0.008453         45.69
  1991.4200      -0.2269       -0.9132       -0.7675      -0.05051      0.006309       0.04672      0.008792         45.69
  1991.5000     -0.03196       -0.9716       -0.6863     -0.005922      0.009070       0.05352      0.009115         45.69
  1991.5800      -0.1492       -0.7427       -0.5575       0.03933       0.01166       0.06019      0.009422         45.69
  1991.6700      -0.2481       -0.2611       -0.3959       0.08447       0.01408       0.06674      0.009713         45.69
  1991.7500     -0.02473        0.3256       -0.2200        0.1287       0.01633       0.07315      0.009989         45.70
  1991.8300       0.4248        0.7986      -0.04838        0.1713       0.01843       0.07944       0.01025         45.70
  1991.9200       0.4100        0.9636        0.1003        0.2115       0.02036       0.08560       0.01049         45.70
  1992.0000     -0.01392        0.8016        0.2117        0.2484       0.02213       0.09163       0.01072         45.70
  1992.0800      -0.5232        0.4829        0.2821        0.2814       0.02374       0.09754       0.01094         45.70
  1992.1700      -0.4074        0.1763        0.3126        0.3100       0.02521        0.1033       0.01114         45.70
  1992.2500       0.3437      -0.06823        0.3102        0.3334       0.02652        0.1089       0.01133         45.71
  1992.3300       0.4376       -0.2875        0.2918        0.3513       0.02768        0.1145       0.01150         45.71
  1992.4200       0.1185       -0.5281        0.2732        0.3630       0.02870        0.1198       0.01166         45.71
  1992.5000     -0.02486       -0.7201        0.2598        0.3683       0.02957        0.1251       0.01180         45.71
  1992.5800      -0.3817       -0.6882        0.2539        0.3667       0.03030        0.1302       0.01193         45.71
  1992.6700      -0.1335       -0.3384        0.2553        0.3583       0.03090        0.1352       0.01205         45.71
  1992.7500      0.08611        0.1757        0.2556        0.3434       0.03136        0.1400       0.01215         45.71
  1992.8300      0.03683        0.5884        0.2437        0.3222       0.03168        0.1447       0.01225         45.72
  1992.9200       0.2974        0.6672        0.2098        0.2951       0.03189        0.1493       0.01232         45.72
  1993.0000      -0.1003        0.4051        0.1523        0.2625       0.03199        0.1537       0.01239         45.72
  1993.0800     -0.02129       0.03098       0.07956        0.2249       0.03201        0.1580       0.01244         45.72
  1993.1700      -0.1820       -0.2347      0.002621        0.1824       0.03196        0.1622       0.01248         45.72
  1993.2500    -0.007902       -0.3410      -0.06580        0.1354       0.03188        0.1662       0.01251         45.72
  1993.3300       0.1552       -0.3752       -0.1083       0.08457       0.03180        0.1701       0.01253         45.72
  1993.4200      0.05247       -0.4195       -0.1100       0.03068       0.03174        0.1739       0.01253         45.73
  1993.5000      -0.1449       -0.4247      -0.07126      -0.02517       0.03173        0.1775       0.01252         45.73
  1993.5800     -0.06846       -0.2934     -0.005060      -0.08163       0.03180        0.1810       0.01251         45.73
  1993.6700     -0.06566     -0.008995       0.06900       -0.1373       0.03196        0.1843       0.01248         45.73
  1993.7500     -0.02056        0.3350        0.1284       -0.1907       0.03224        0.1875       0.01244         45.73
  1993.8300       0.2571        0.5646        0.1503       -0.2406       0.03265        0.1906       0.01239         45.73
  1993.9200       0.1639        0.5248        0.1172       -0.2858       0.03322        0.1935       0.01232         45.73
  1994.0000      0.05027        0.2489       0.03274       -0.3253       0.03398        0.1963       0.01225         45.74
  1994.0800      -0.3676      -0.04725      -0.08672       -0.3584       0.03494        0.1989       0.01217         45.74
  1994.1700      -0.1111       -0.1734       -0.2212       -0.3842       0.03613        0.2014       0.01208         45.74
  1994.2500       0.1557       -0.1702       -0.3439       -0.4022       0.03758        0.2038       0.01197         45.74
  1994.3300       0.2693       -0.2232       -0.4222       -0.4117       0.03931        0.2060       0.01186         45.74
  1994.4200       0.1694       -0.4178       -0.4347       -0.4120       0.04134        0.2081       0.01174         45.74
  1994.5000      -0.2422       -0.6104       -0.3818       -0.4035       0.04365        0.2100       0.01161         45.74
  1994.5800      -0.1516       -0.5688       -0.2722       -0.3870       0.04624        0.2118       0.01147         45.75
  1994.6700      -0.1969       -0.2038       -0.1229       -0.3638       0.04910        0.2134       0.01132         45.75
  1994.7500      0.07562        0.3248       0.04131       -0.3355       0.05220        0.2149       0.01117         45.75
  1994.8300       0.1575        0.7276        0.1938       -0.3032       0.05551        0.2162       0.01100         45.75
  1994.9200       0.3172        0.7830        0.3098       -0.2682       0.05903        0.2174       0.01083         45.75
  1995.0000      -0.4132        0.5408        0.3753       -0.2320       0.06271        0.2185       0.01064         45.75
  1995.0800       0.4091        0.2206        0.3913       -0.1954       0.06654        0.2194       0.01045         45.75
  1995.1700      -0.3073      -0.04180        0.3667       -0.1594       0.07047        0.2201       0.01025         45.75
  1995.2500      -0.1700       -0.2595        0.3147       -0.1243       0.07446        0.2207       0.01005         45.76
  1995.3300       0.3001       -0.4788        0.2501      -0.09068       0.07844        0.2212      0.009836         45.76
  1995.4200      0.04475       -0.7230        0.1857      -0.05874       0.08234        0.2215      0.009616         45.76
  1995.5000      -0.1594       -0.8714        0.1285      -0.02874       0.08606        0.2217      0.009389         45.76
  1995.5800     -0.08724       -0.7552       0.08113    -0.0007192       0.08950        0.2217      0.009156         45.76
  1995.6700      0.03221       -0.3643       0.04220       0.02554       0.09255        0.2215      0.008915         45.76
  1995.7500      -0.1159        0.1482      0.005769       0.05036       0.09507        0.2212      0.008668         45.76
  1995.8300       0.1910        0.5692      -0.03494       0.07407       0.09697        0.2208      0.008415         45.76
  1995.9200      0.09168        0.7659      -0.08612       0.09701       0.09810        0.2202      0.008156         45.77
  1996.0000      -0.2459        0.7648       -0.1514        0.1195       0.09838        0.2194      0.007891         45.77
  1996.0800       0.2287        0.6493       -0.2295        0.1416       0.09769        0.2185      0.007620         45.77
  1996.1700    0.0009170        0.4517       -0.3138        0.1633       0.09596        0.2175      0.007344         45.77
  1996.2500      -0.1958        0.2188       -0.3943        0.1843       0.09314        0.2163      0.007063         45.77
  1996.3300      -0.1060       0.01200       -0.4595        0.2043       0.08921        0.2149      0.006777         45.77
  1996.4200       0.2519       -0.1974       -0.4954        0.2233       0.08416        0.2134      0.006485         45.77
  1996.5000       0.1411       -0.4383       -0.4892        0.2411       0.07800        0.2117      0.006189         45.77
  1996.5800      -0.3055       -0.6187       -0.4319        0.2575       0.07078        0.2099      0.005889         45.78
  1996.6700      -0.2220       -0.5867       -0.3201        0.2719       0.06255        0.2079      0.005584         45.78
  1996.7500      -0.1596       -0.3006       -0.1637        0.2834       0.05338        0.2057      0.005275         45.78
  1996.8300       0.1651       0.08373       0.01660        0.2909       0.04334        0.2034      0.004962         45.78
  1996.9200       0.4435        0.3499        0.1982        0.2935       0.03248        0.2009      0.004645         45.78
  1997.0000       0.1732        0.3655        0.3597        0.2901       0.02090        0.1983      0.004325         45.78
  1997.0800      -0.1711        0.2254        0.4839        0.2799      0.008685        0.1955      0.004001         45.78
  1997.1700      -0.3929        0.1260        0.5563        0.2619     -0.004076        0.1926      0.003674         45.78
  1997.2500      -0.2106        0.1723        0.5683        0.2355      -0.01728        0.1895      0.003344         45.79
  1997.3300       0.3369        0.2550        0.5294        0.2009      -0.03078        0.1863      0.003012         45.79
  1997.4200       0.1961        0.2132        0.4565        0.1587      -0.04442        0.1829      0.002676         45.79
  1997.5000      -0.1032       0.02335        0.3673        0.1096      -0.05799        0.1793      0.002339         45.79
  1997.5800      -0.1011       -0.2228        0.2744       0.05430      -0.07132        0.1756      0.001999         45.79
  1997.6700       0.1260       -0.3921        0.1889     -0.006149      -0.08419        0.1717      0.001657         45.79
  1997.7500      -0.2155       -0.3540        0.1188      -0.07031      -0.09642        0.1676      0.001313         45.79
  1997.8300     -0.06146      -0.09848       0.06331       -0.1357       -0.1078        0.1634     0.0009676         45.79
  1997.9200       0.1634        0.2108       0.01327       -0.1988       -0.1181        0.1590     0.0006207         45.80
  1998.0000      0.09856        0.3686      -0.04226       -0.2560       -0.1272        0.1545     0.0002725         45.80
  1998.0800     -0.01992        0.3304       -0.1140       -0.3038       -0.1349        0.1498    -7.671E-05         45.80
  1998.1700      -0.2195        0.2286       -0.2089       -0.3392       -0.1409        0.1450    -0.0004268         45.80
  1998.2500     -0.07943        0.1750       -0.3243       -0.3606       -0.1452        0.1399    -0.0007777         45.80
  1998.3300       0.2279        0.1337       -0.4391       -0.3666       -0.1474        0.1348     -0.001129         45.80
  1998.4200       0.2872      -0.01433       -0.5223       -0.3561       -0.1476        0.1294     -0.001481         45.80
  1998.5000     -0.03843       -0.2776       -0.5486       -0.3284       -0.1457        0.1239     -0.001832         45.80
  1998.5800      -0.2222       -0.4971       -0.4995       -0.2842       -0.1418        0.1183     -0.002184         45.80
  1998.6700      -0.3385       -0.4798       -0.3658       -0.2257       -0.1361        0.1125     -0.002536         45.81
  1998.7500      -0.2275       -0.1776       -0.1659       -0.1573       -0.1285        0.1066     -0.002887         45.81
  1998.8300      0.03432        0.2334       0.05835      -0.08338       -0.1194        0.1005     -0.003237         45.81
  1998.9200       0.4360        0.4796        0.2606     -0.008592       -0.1087       0.09421     -0.003587         45.81
  1999.0000       0.1150        0.3801        0.3997       0.06253      -0.09658       0.08783     -0.003935         45.81
  1999.0800      -0.1546       0.06921        0.4590        0.1255      -0.08317       0.08131     -0.004283         45.81
  1999.1700      -0.2952       -0.1922        0.4367        0.1767      -0.06858       0.07466     -0.004629         45.81
  1999.2500       0.1896       -0.1995        0.3375        0.2143      -0.05294       0.06788     -0.004973         45.81
  1999.3300      -0.2502       0.06250        0.1864        0.2379      -0.03636       0.06098     -0.005315         45.81
  1999.4200       0.3177        0.2312       0.03348        0.2473      -0.01899       0.05397     -0.005656         45.81
  1999.5000      0.03739       0.07838      -0.07760        0.2422     -0.001003       0.04684     -0.005994         45.82
  1999.5800      -0.1633       -0.2325       -0.1350        0.2228       0.01740       0.03961     -0.006330         45.82
  1999.6700      -0.2383       -0.4058       -0.1381        0.1897       0.03599       0.03228     -0.006664         45.82
  1999.7500     -0.05380       -0.2837      -0.09289        0.1454       0.05453       0.02485     -0.006995         45.82
  1999.8300      0.07362       0.03476      -0.02121       0.09349       0.07276       0.01733     -0.007323         45.82
  1999.9200       0.1031        0.3511       0.05008       0.03818       0.09045      0.009724     -0.007648         45.82
  2000.0000       0.1305        0.4946       0.09417      -0.01639        0.1073      0.002037     -0.007970         45.82
  2000.0800       0.1313        0.3973       0.09120      -0.06633        0.1232     -0.005726     -0.008290         45.82
  2000.1700      0.01404        0.1473       0.04373       -0.1088        0.1378      -0.01356     -0.008605         45.82
  2000.2500      -0.1941      -0.09424      -0.03459       -0.1424        0.1508      -0.02146     -0.008918         45.83
  2000.3300       0.1801       -0.2374       -0.1259       -0.1666        0.1621      -0.02942     -0.009227         45.83
  2000.4200     -0.04516       -0.3523       -0.2074       -0.1812        0.1714      -0.03744     -0.009532         45.83
  2000.5000       0.1017       -0.5138       -0.2579       -0.1862        0.1786      -0.04551     -0.009833         45.83
  2000.5800      -0.1638       -0.5889       -0.2691       -0.1814        0.1836      -0.05362      -0.01013         45.83
  2000.6700      -0.2007       -0.4116       -0.2416       -0.1674        0.1863      -0.06178      -0.01042         45.83
  2000.7500      0.03342      0.002101       -0.1880       -0.1447        0.1869      -0.06996      -0.01071         45.83
  2000.8300      0.08635        0.4482       -0.1250       -0.1143        0.1852      -0.07817      -0.01100         45.83
  2000.9200       0.2498        0.6899      -0.06962      -0.07701        0.1816      -0.08640      -0.01128         45.83
  2001.0000       0.1918        0.6103      -0.03488      -0.03381        0.1760      -0.09463      -0.01156         45.83
  2001.0800     -0.07061        0.2903      -0.02098       0.01383        0.1686       -0.1029      -0.01183         45.83
  2001.1700      -0.2826      -0.07013      -0.02258       0.06395        0.1595       -0.1111      -0.01210         45.84
  2001.2500      -0.3364       -0.2910      -0.03282        0.1144        0.1488       -0.1193      -0.01236         45.84
  2001.3300     -0.09149       -0.3483      -0.03850        0.1630        0.1368       -0.1275      -0.01262         45.84
  2001.4200       0.4565       -0.3713      -0.02007        0.2078        0.1234       -0.1356      -0.01288         45.84
  2001.5000       0.2897       -0.4504       0.03747        0.2466        0.1089       -0.1437      -0.01313         45.84
  2001.5800      -0.3694       -0.5141        0.1294        0.2779       0.09331       -0.1517      -0.01338         45.84
  2001.6700      -0.4923       -0.4189        0.2430        0.3000       0.07682       -0.1597      -0.01362         45.84
  2001.7500      0.02481       -0.1200        0.3608        0.3116       0.05952       -0.1676      -0.01386         45.84
  2001.8300       0.2215        0.2729        0.4614        0.3115       0.04154       -0.1754      -0.01409         45.84
  2001.9200       0.3414        0.5871        0.5222        0.2986       0.02302       -0.1831      -0.01432         45.84
  2002.0000       0.4980        0.6609        0.5233        0.2723      0.004107       -0.1908      -0.01455         45.84
  2002.0800       0.6330        0.4418        0.4591        0.2331      -0.01504       -0.1983      -0.01477         45.85
  2002.1700      -0.3227       0.07923        0.3420        0.1831      -0.03425       -0.2056      -0.01498         45.85
  2002.2500      -0.8673       -0.1996        0.1885        0.1247      -0.05337       -0.2129      -0.01519         45.85
  2002.3300      -0.2713       -0.2386       0.01619       0.06043      -0.07223       -0.2200      -0.01540         45.85
  2002.4200       0.3764       -0.1280       -0.1544     -0.007125      -0.09067       -0.2269      -0.01560         45.85
  2002.5000       0.7904      -0.06013       -0.3007      -0.07544       -0.1085       -0.2337      -0.01580         45.85
  2002.5800       0.2659       -0.1483       -0.4056       -0.1420       -0.1256       -0.2403      -0.01599         45.85
  2002.6700      -0.2253       -0.3086       -0.4659       -0.2041       -0.1419       -0.2468      -0.01617         45.85
  2002.7500      -0.4939       -0.3760       -0.4847       -0.2596       -0.1570       -0.2530      -0.01635         45.85
  2002.8300      -0.1351       -0.2515       -0.4676       -0.3061       -0.1709       -0.2591      -0.01653         45.85
  2002.9200     -0.01549       0.02226       -0.4270       -0.3421       -0.1835       -0.2649      -0.01670         45.85
  2003.0000     -0.03402        0.3137       -0.3776       -0.3657       -0.1945       -0.2705      -0.01687         45.86
  2003.0800       0.1597        0.4720       -0.3344       -0.3758       -0.2038       -0.2759      -0.01703         45.86
  2003.1700       0.3077        0.4273       -0.3085       -0.3711       -0.2114       -0.2811      -0.01719         45.86
  2003.2500      -0.3550        0.2523       -0.3012       -0.3515       -0.2174       -0.2860      -0.01734         45.86
  2003.3300     -0.02477       0.09751       -0.3056       -0.3187       -0.2217       -0.2906      -0.01749         45.86
  2003.4200       0.3054      -0.03952       -0.3051       -0.2747       -0.2244       -0.2950      -0.01763         45.86
  2003.5000      0.03559       -0.2190       -0.2800       -0.2223       -0.2258       -0.2992      -0.01777         45.86
  2003.5800      -0.1755       -0.3894       -0.2174       -0.1641       -0.2257       -0.3030      -0.01790         45.86
  2003.6700      -0.1775       -0.4123       -0.1120       -0.1027       -0.2244       -0.3066      -0.01802         45.86
  2003.7500      -0.1786       -0.2237       0.03017      -0.04062       -0.2219       -0.3100      -0.01814         45.86
  2003.8300      0.08846       0.09064        0.1890       0.01983       -0.2184       -0.3130      -0.01826         45.86
  2003.9200       0.1087        0.3582        0.3407       0.07633       -0.2139       -0.3158      -0.01837         45.86
  2004.0000       0.4218        0.4120        0.4621        0.1266       -0.2086       -0.3183      -0.01847         45.86
  2004.0800       0.5057        0.2349        0.5367        0.1684       -0.2025       -0.3205      -0.01857         45.87
  2004.1700      -0.3479      -0.02839        0.5590        0.1998       -0.1959       -0.3224      -0.01867         45.87
  2004.2500      -0.7026       -0.1685        0.5268        0.2199       -0.1887       -0.3240      -0.01876         45.87
  2004.3300     -0.03394      -0.06908        0.4447        0.2290       -0.1812       -0.3254      -0.01884         45.87
  2004.4200       0.3755        0.1230        0.3334        0.2277       -0.1733       -0.3264      -0.01892         45.87
  2004.5000       0.5538        0.1864        0.2186        0.2170       -0.1652       -0.3272      -0.01899         45.87
  2004.5800      0.01092       0.02482        0.1209        0.1976       -0.1568       -0.3276      -0.01905         45.87
  2004.6700      -0.2298       -0.2680       0.04908        0.1704       -0.1482       -0.3278      -0.01911         45.87
  2004.7500      0.05916       -0.5202      0.006513        0.1366       -0.1393       -0.3277      -0.01917         45.87
  2004.8300      -0.2906       -0.5200     -0.005659       0.09781       -0.1304       -0.3274      -0.01922         45.87
  2004.9200     -0.08444       -0.2483      0.005521       0.05637       -0.1212       -0.3267      -0.01926         45.87
  2005.0000       0.2226        0.1141       0.02511       0.01497       -0.1120       -0.3258      -0.01930         45.87
  2005.0800     -0.04630        0.3840       0.03601      -0.02362       -0.1027       -0.3246      -0.01933         45.87
  2005.1700     -0.08820        0.5336       0.02024      -0.05678      -0.09340       -0.3231      -0.01936         45.88
  2005.2500      0.06017        0.5938      -0.03651      -0.08240      -0.08406       -0.3214      -0.01938         45.88
  2005.3300      0.07237        0.5482       -0.1346      -0.09961      -0.07474       -0.3194      -0.01939         45.88
  2005.4200     -0.02906        0.3446       -0.2583       -0.1086      -0.06546       -0.3172      -0.01940         45.88
  2005.5000      0.09858     -0.001793       -0.3846       -0.1099      -0.05621       -0.3147      -0.01941         45.88
  2005.5800      0.01002       -0.3820       -0.4899       -0.1041      -0.04696       -0.3121      -0.01940         45.88
  2005.6700      -0.2255       -0.6354       -0.5509      -0.09168      -0.03772       -0.3092      -0.01939         45.88
  2005.7500      -0.1273       -0.6175       -0.5482      -0.07322      -0.02844       -0.3061      -0.01938         45.88
  2005.8300     -0.04119       -0.3344       -0.4802      -0.04980      -0.01910       -0.3028      -0.01936         45.88
  2005.9200       0.3170       0.03220       -0.3596      -0.02299     -0.009667       -0.2993      -0.01933         45.88
  2006.0000       0.2408        0.2431       -0.2020      0.005573    -9.965E-05       -0.2956      -0.01930         45.88
  2006.0800       0.3909        0.1912      -0.02405       0.03430      0.009636       -0.2918      -0.01926         45.88
  2006.1700      0.01873       0.02635        0.1537       0.06164       0.01958       -0.2878      -0.01921         45.88
  2006.2500      -0.6027      -0.04977        0.3079       0.08601       0.02976       -0.2836      -0.01916         45.88
  2006.3300      -0.4990       0.07820        0.4221        0.1059       0.04023       -0.2793      -0.01910         45.88
  2006.4200       0.3388        0.3064        0.4966        0.1197       0.05101       -0.2749      -0.01904         45.89
  2006.5000       0.6087        0.4208        0.5369        0.1263       0.06215       -0.2703      -0.01896         45.89
  2006.5800       0.4135        0.2647        0.5476        0.1252       0.07367       -0.2656      -0.01889         45.89
  2006.6700      -0.2710      -0.06905        0.5321        0.1160       0.08557       -0.2608      -0.01880         45.89
  2006.7500      -0.3180       -0.3714        0.4925       0.09896       0.09781       -0.2559      -0.01871         45.89
  2006.8300      -0.1915       -0.4397        0.4307       0.07497        0.1103       -0.2508      -0.01862         45.89
  2006.9200      -0.2366       -0.2012        0.3475       0.04564        0.1231       -0.2457      -0.01851         45.89
  2007.0000      0.04562        0.1965        0.2437       0.01314        0.1360       -0.2405      -0.01840         45.89
  2007.0800       0.1201        0.5098        0.1203      -0.02020        0.1490       -0.2352      -0.01829         45.89
  2007.1700      0.09336        0.5901      -0.02153      -0.05218        0.1619       -0.2298      -0.01817         45.89
  2007.2500     -0.03940        0.4603       -0.1776      -0.08075        0.1748       -0.2243      -0.01804         45.89
  2007.3300      0.04723        0.2348       -0.3367       -0.1042        0.1875       -0.2188      -0.01790         45.89
  2007.4200      -0.1636       0.02685       -0.4833       -0.1207        0.2000       -0.2132      -0.01776         45.89
  2007.5000      0.08319       -0.1511       -0.5983       -0.1289        0.2122       -0.2075      -0.01761         45.89
  2007.5800       0.1722       -0.3581       -0.6598       -0.1270        0.2240       -0.2018      -0.01745         45.89
  2007.6700      -0.2328       -0.5734       -0.6486       -0.1141        0.2353       -0.1960      -0.01729         45.89
  2007.7500       0.1866       -0.6220       -0.5530      -0.09083        0.2460       -0.1902      -0.01712         45.89
  2007.8300      -0.2866       -0.3530       -0.3829      -0.05941        0.2562       -0.1843      -0.01694         45.90
  2007.9200       0.1356        0.1052       -0.1700      -0.02231        0.2657       -0.1784      -0.01676         45.90
  2008.0000       0.1989        0.4605       0.04811       0.01797        0.2745       -0.1725      -0.01657         45.90
  2008.0800      -0.1278        0.5354        0.2354       0.05892        0.2825       -0.1665      -0.01637         45.90
  2008.1700      0.02292        0.3790        0.3659       0.09804        0.2898       -0.1605      -0.01617         45.90
  2008.2500    -0.006057        0.1393        0.4312        0.1330        0.2961       -0.1545      -0.01596         45.90
  2008.3300    -0.008436      -0.05414        0.4339        0.1617        0.3016       -0.1484      -0.01574         45.90
  2008.4200      -0.2459       -0.1226        0.3848        0.1830        0.3061       -0.1424      -0.01551         45.90
  2008.5000      0.03239       -0.1230        0.3080        0.1959        0.3096       -0.1363      -0.01528         45.90
