1990.08 5.5522982E-09
1990.17 5.5779772E-09
1990.25 5.5873506E-09
1990.33 5.3523102E-09
1990.42 4.9366693E-09
1990.50 5.0701789E-09
1990.58 5.2731925E-09
1990.67 5.5936384E-09
1990.75 5.6856906E-09
1990.83 5.4736455E-09
1990.92 5.2077178E-09
1991.00 5.3056692E-09
1991.08 5.4175189E-09
1991.17 5.6174727E-09
1991.25 5.5218417E-09
1991.33 5.1354698E-09
1991.42 5.0423496E-09
1991.50 5.1621178E-09
1991.58 5.3885909E-09
1991.67 5.6247282E-09
1991.75 5.6646128E-09
1991.83 5.4664282E-09
1991.92 5.2073590E-09
1992.00 5.2203815E-09
1992.08 5.2196114E-09
1992.17 5.4137499E-09
1992.25 5.5922329E-09
1992.33 5.1316356E-09
1992.42 4.7502540E-09
1992.50 4.7940518E-09
1992.58 4.9438249E-09
1992.67 5.1405040E-09
1992.75 5.2951887E-09
1992.83 5.1587188E-09
1992.92 4.9640065E-09
1993.00 5.1196443E-09
1993.08 5.1658096E-09
1993.17 5.3580660E-09
1993.25 5.4250697E-09
1993.33 5.1459113E-09
1993.42 4.7873128E-09
1993.50 4.8906483E-09
1993.58 4.9774536E-09
1993.67 5.1776841E-09
1993.75 5.2865232E-09
1993.83 5.2513109E-09
1993.92 5.0133897E-09
1994.00 5.0051470E-09
1994.08 5.1423221E-09
1994.17 5.3054592E-09
1994.25 5.4133080E-09
1994.33 5.2239435E-09
1994.42 4.8102629E-09
1994.50 4.7808340E-09
1994.58 4.8918931E-09
1994.67 5.0505298E-09
1994.75 5.2074074E-09
1994.83 5.1747331E-09
1994.92 4.9742592E-09
1995.00 4.9598512E-09
1995.08 5.0384314E-09
1995.17 5.1247331E-09
1995.25 5.2940532E-09
1995.33 5.2166853E-09
1995.42 4.7682542E-09
1995.50 4.6908415E-09
1995.58 4.8094257E-09
1995.67 4.9133453E-09
1995.75 5.1150324E-09
1995.83 5.1281823E-09
1995.92 5.0201532E-09
1996.00 4.8667421E-09
1996.08 5.0027960E-09
1996.17 5.1563238E-09
1996.25 5.2354010E-09
1996.33 5.1310241E-09
1996.42 4.8429607E-09
1996.50 4.7908637E-09
1996.58 4.8257243E-09
1996.67 4.9313957E-09
1996.75 5.0975153E-09
1996.83 5.2265614E-09
1996.92 5.0783613E-09
1997.00 4.8379754E-09
1997.08 4.9231517E-09
1997.17 5.0598890E-09
1997.25 5.2493614E-09
1997.33 5.2871423E-09
1997.42 4.9943654E-09
1997.50 4.7654578E-09
1997.58 4.8198103E-09
1997.67 4.9074411E-09
1997.75 5.1033737E-09
1997.83 5.2504978E-09
1997.92 5.1920370E-09
1998.00 4.9567301E-09
1998.08 4.9538555E-09
1998.17 5.0221298E-09
1998.25 5.1941726E-09
1998.33 5.2582925E-09
1998.42 5.1103286E-09
1998.50 4.8167750E-09
1998.58 4.8273852E-09
1998.67 5.0167768E-09
1998.75 5.2367448E-09
1998.83 5.4593410E-09
1998.92 5.4365636E-09
1999.00 5.1541420E-09
1999.08 5.1984657E-09
1999.17 5.2322697E-09
1999.25 5.5119589E-09
1999.33 5.5032374E-09
1999.42 5.2617808E-09
1999.50 4.8387840E-09
1999.58 4.9947024E-09
1999.67 5.1533853E-09
1999.75 5.2864517E-09
1999.83 5.4756288E-09
1999.92 5.5023888E-09
2000.00 5.2467772E-09
2000.08 5.2247411E-09
2000.17 5.3421974E-09
2000.25 5.5306257E-09
2000.33 5.7389036E-09
2000.42 5.5657936E-09
2000.50 5.1867488E-09
2000.58 5.1787961E-09
2000.67 5.2320104E-09
2000.75 5.5257257E-09
2000.83 5.6783542E-09
2000.92 5.7491469E-09
2001.00 5.3931739E-09
2001.08 5.3245532E-09
2001.17 5.3794000E-09
2001.25 5.5663807E-09
2001.33 5.6063434E-09
2001.42 5.6841039E-09
2001.50 5.2824931E-09
2001.58 4.9664637E-09
2001.67 5.1171125E-09
2001.75 5.2126836E-09
2001.83 5.5293827E-09
2001.92 5.7635998E-09
2002.00 5.5960538E-09
2002.08 5.3948406E-09
2002.17 5.4682094E-09
2002.25 5.5862732E-09
2002.33 5.8211893E-09
2002.42 5.7103149E-09
2002.50 5.2953300E-09
2002.58 4.9394338E-09
2002.67 5.0180629E-09
2002.75 5.1527271E-09
2002.83 5.4259743E-09
2002.92 5.5397869E-09
2003.00 5.2312816E-09
2003.08 5.1518514E-09
2003.17 5.3161409E-09
2003.25 5.2498081E-09
2003.33 5.3833284E-09
2003.42 5.4303677E-09
2003.50 5.1086562E-09
2003.58 4.8461581E-09
2003.67 4.8496771E-09
2003.75 5.0030184E-09
2003.83 5.2314073E-09
2003.92 5.3654547E-09
2004.00 5.2430846E-09
2004.08 5.0267235E-09
2004.17 5.0723465E-09
2004.25 4.9997202E-09
2004.33 5.2259885E-09
2004.42 5.2033631E-09
2004.50 5.0798445E-09
2004.58 4.7045199E-09
2004.67 4.7369282E-09
2004.75 4.8870916E-09
2004.83 5.0967812E-09
2004.92 5.1999418E-09
2005.00 5.0480535E-09
2005.08 4.8808113E-09
2005.17 4.9628115E-09
2005.25 5.0941624E-09
2005.33 5.2372795E-09
2005.42 5.1965441E-09
2005.50 5.0275970E-09
2005.58 4.8098205E-09
2005.67 4.8195274E-09
2005.75 4.8530637E-09
2005.83 4.9881219E-09
2005.92 5.1304108E-09
2006.00 5.1144999E-09
2006.08 4.8850484E-09
2006.17 4.9031699E-09
2006.25 4.8699245E-09
2006.33 5.0572520E-09
2006.42 5.2348446E-09
2006.50 5.1794991E-09
2006.58 4.9139208E-09
2006.67 4.6874931E-09
2006.75 4.6732005E-09
2006.83 4.8097051E-09
2006.92 5.0127671E-09
2007.00 5.0993236E-09
2007.08 4.8703614E-09
2007.17 4.8583706E-09
2007.25 4.9082076E-09
2007.33 4.9846789E-09
2007.42 5.1726863E-09
2007.50 5.1017826E-09
2007.58 4.8569340E-09
2007.67 4.6944679E-09
2007.75 4.7094306E-09
2007.83 4.8555404E-09
2007.92 4.9970277E-09
2008.00 5.0755218E-09
2008.08 4.8946402E-09
2008.17 4.8048099E-09
2008.25 4.9381916E-09
2008.33 5.0138338E-09
2008.42 5.1247029E-09
2008.50 5.0333360E-09
2008.58 4.7887663E-09
2008.67 4.4859347E-09
2008.75 4.6311746E-09
2008.83 4.7750843E-09
2008.92 4.9613247E-09
2009.00 5.1189137E-09
2009.08 4.9797126E-09
2009.17 4.8819948E-09
2009.25 4.9006879E-09
2009.33 5.0372932E-09
2009.42 5.1174656E-09
2009.50 5.1748970E-09
2009.58 4.9272511E-09
2009.67 4.6744244E-09
2009.75 4.7570277E-09
2009.83 4.8109179E-09
2009.92 5.0034932E-09
2010.00 5.1519198E-09
2010.08 5.0550284E-09
2010.17 4.8811333E-09
2010.25 4.8164339E-09
2010.33 4.9830078E-09
2010.42 5.1131104E-09
2010.50 5.2331264E-09
2010.58 5.1186033E-09
2010.67 4.8374487E-09
2010.75 4.7948499E-09
2010.83 4.8746123E-09
2010.92 5.0713758E-09
2011.00 5.2645164E-09
2011.08 5.3160649E-09
2011.17 5.0520490E-09
2011.25 5.0407762E-09
2011.33 5.1157403E-09
2011.42 5.3989293E-09
2011.50 5.5535589E-09
2011.58 5.3837494E-09
2011.67 4.9788529E-09
2011.75 4.9481326E-09
2011.83 5.0096207E-09
2011.92 5.2449409E-09
2012.00 5.4324589E-09
