NTime  264 NIMF  8

       Time       RawData
  2009.2500        -1.500
  2009.3300       -0.9962
  2009.4200        -3.903
  2009.5000       -0.5956
  2009.5800       -0.4256
  2009.6700        -1.151
  2009.7500        -1.365
  2009.8300       -0.3085
  2009.9200       -0.3290
  2010.0000       -0.9915
  2010.0800        -1.658
  2010.1700        -1.241
  2010.2500        -2.560
  2010.3300        -1.130
  2010.4200        -2.714
  2010.5000        -1.777
  2010.5800        -1.117
  2010.6700       -0.2537
  2010.7500        0.6206
  2010.8300        0.9404
  2010.9200        0.1207
  2011.0000         1.515
  2011.0800         1.118
  2011.1700         1.082
  2011.2500       -0.1272
  2011.3300       -0.8009
  2011.4200        -1.215
  2011.5000       -0.3823
  2011.5800        -1.166
  2011.6700        -1.652
  2011.7500        -1.149
  2011.8300       -0.6014
  2011.9200        -1.311
  2012.0000       -0.1801

       Time         IMF1          IMF2          IMF3          IMF4          IMF5          IMF6          IMF7      Residual
  1990.0800       0.1903       -0.2519         1.128       -0.7190        0.5760      -0.02026      0.001676        0.6372
  1990.1700       -1.047       0.07149         1.256       -0.8844        0.5916      -0.03015      0.001253        0.6326
  1990.2500       0.6930        0.4745         1.279        -1.016        0.6034      -0.03951     0.0008396        0.6280
  1990.3300       0.4756        0.7806         1.213        -1.116        0.6117      -0.04836     0.0004370        0.6234
  1990.4200      -0.1877        0.8291         1.071        -1.187        0.6165      -0.05671     4.479E-05        0.6188
  1990.5000       0.1733        0.5735        0.8686        -1.229        0.6180      -0.06457    -0.0003372        0.6142
  1990.5800      0.09053        0.1990        0.6202        -1.245        0.6164      -0.07193    -0.0007090        0.6096
  1990.6700      -0.3346      -0.02923        0.3398        -1.237        0.6117      -0.07883     -0.001071        0.6050
  1990.7500      -0.2239        0.1085       0.04115        -1.206        0.6040      -0.08525     -0.001422        0.6004
  1990.8300     -0.06924        0.5366       -0.2636        -1.155        0.5936      -0.09121     -0.001764        0.5958
  1990.9200       0.1268        0.8503       -0.5624        -1.085        0.5806      -0.09672     -0.002096        0.5912
  1991.0000       0.6185        0.6695       -0.8427       -0.9981        0.5651       -0.1018     -0.002419        0.5866
  1991.0800      -0.5932       0.07742        -1.085       -0.8965        0.5473       -0.1064     -0.002731        0.5820
  1991.1700     -0.05608       -0.4190        -1.260       -0.7819        0.5272       -0.1106     -0.003034        0.5774
  1991.2500       0.2565       -0.6164        -1.338       -0.6564        0.5050       -0.1144     -0.003328        0.5728
  1991.3300     -0.03252       -0.6349        -1.290       -0.5217        0.4809       -0.1178     -0.003613        0.5682
  1991.4200       0.1091       -0.6299        -1.109       -0.3799        0.4550       -0.1208     -0.003888        0.5636
  1991.5000     -0.07927       -0.5403       -0.8145       -0.2334        0.4275       -0.1234     -0.004154        0.5590
  1991.5800      -0.1166       -0.2587       -0.4496      -0.08432        0.3984       -0.1256     -0.004410        0.5544
  1991.6700      0.09240        0.1774      -0.06400       0.06504        0.3679       -0.1274     -0.004658        0.5498
  1991.7500     -0.05731        0.5599        0.2916        0.2124        0.3362       -0.1289     -0.004897        0.5452
  1991.8300       0.2640        0.6585        0.5692        0.3555        0.3033       -0.1300     -0.005128        0.5405
  1991.9200     -0.09894        0.4043        0.7348        0.4921        0.2695       -0.1308     -0.005349        0.5359
  1992.0000      0.06473       0.04411        0.7797        0.6197        0.2349       -0.1312     -0.005562        0.5313
  1992.0800      -0.4406      -0.03942        0.7101        0.7359        0.1995       -0.1313     -0.005767        0.5267
  1992.1700      0.05184        0.1536        0.5515        0.8376        0.1636       -0.1311     -0.005963        0.5221
  1992.2500       0.5304        0.3027        0.3495        0.9220        0.1272       -0.1306     -0.006150        0.5175
  1992.3300      -0.4866        0.1777        0.1501        0.9863       0.09061       -0.1297     -0.006330        0.5129
  1992.4200       0.2434      -0.09323      -0.01486         1.028       0.05383       -0.1286     -0.006501        0.5083
  1992.5000       0.1886       -0.3498       -0.1192         1.044       0.01704       -0.1272     -0.006664        0.5037
  1992.5800      -0.1867       -0.5284       -0.1382         1.032      -0.01963       -0.1255     -0.006819        0.4991
  1992.6700     -0.09364       -0.5730      -0.06015        0.9920      -0.05602       -0.1235     -0.006967        0.4945
  1992.7500       0.2671       -0.4601       0.09812        0.9245      -0.09200       -0.1213     -0.007106        0.4899
