NTime  254 NIMF  7

       Time       RawData
  1990.0800     8.420E-10
  1990.1700     8.507E-10
  1990.2500     8.476E-10
  1990.3300     8.376E-10
  1990.4200     8.243E-10
  1990.5000     8.206E-10
  1990.5800     8.273E-10
  1990.6700     8.405E-10
  1990.7500     8.485E-10
  1990.8300     8.472E-10
  1990.9200     8.414E-10
  1991.0000     8.414E-10
  1991.0800     8.477E-10
  1991.1700     8.543E-10
  1991.2500     8.483E-10
  1991.3300     8.357E-10
  1991.4200     8.244E-10
  1991.5000     8.210E-10
  1991.5800     8.288E-10
  1991.6700     8.405E-10
  1991.7500     8.452E-10
  1991.8300     8.439E-10
  1991.9200     8.378E-10
  1992.0000     8.380E-10
  1992.0800     8.483E-10
  1992.1700     8.526E-10
  1992.2500     8.454E-10
  1992.3300     8.297E-10
  1992.4200     8.223E-10
  1992.5000     8.236E-10
  1992.5800     8.341E-10
  1992.6700     8.426E-10
  1992.7500     8.454E-10
  1992.8300     8.410E-10
  1992.9200     8.397E-10
  1993.0000     8.454E-10
  1993.0800     8.537E-10
  1993.1700     8.535E-10
  1993.2500     8.432E-10
  1993.3300     8.291E-10
  1993.4200     8.239E-10
  1993.5000     8.283E-10
  1993.5800     8.401E-10
  1993.6700     8.479E-10
  1993.7500     8.473E-10
  1993.8300     8.431E-10
  1993.9200     8.410E-10
  1994.0000     8.469E-10
  1994.0800     8.505E-10
  1994.1700     8.447E-10
  1994.2500     8.345E-10
  1994.3300     8.237E-10
  1994.4200     8.190E-10
  1994.5000     8.280E-10
  1994.5800     8.370E-10
  1994.6700     8.449E-10
  1994.7500     8.419E-10
  1994.8300     8.382E-10
  1994.9200     8.395E-10
  1995.0000     8.487E-10
  1995.0800     8.516E-10
  1995.1700     8.426E-10
  1995.2500     8.288E-10
  1995.3300     8.230E-10
  1995.4200     8.235E-10
  1995.5000     8.336E-10
  1995.5800     8.433E-10
  1995.6700     8.463E-10
  1995.7500     8.428E-10
  1995.8300     8.392E-10
  1995.9200     8.427E-10
  1996.0000     8.473E-10
  1996.0800     8.464E-10
  1996.1700     8.375E-10
  1996.2500     8.230E-10
  1996.3300     8.186E-10
  1996.4200     8.224E-10
  1996.5000     8.340E-10
  1996.5800     8.402E-10
  1996.6700     8.392E-10
  1996.7500     8.345E-10
  1996.8300     8.368E-10
  1996.9200     8.447E-10
  1997.0000     8.467E-10
  1997.0800     8.407E-10
  1997.1700     8.290E-10
  1997.2500     8.189E-10
  1997.3300     8.199E-10
  1997.4200     8.289E-10
  1997.5000     8.391E-10
  1997.5800     8.439E-10
  1997.6700     8.407E-10
  1997.7500     8.344E-10
  1997.8300     8.364E-10
  1997.9200     8.422E-10
  1998.0000     8.470E-10
  1998.0800     8.393E-10
  1998.1700     8.263E-10
  1998.2500     8.179E-10
  1998.3300     8.209E-10
  1998.4200     8.314E-10
  1998.5000     8.393E-10
  1998.5800     8.407E-10
  1998.6700     8.368E-10
  1998.7500     8.321E-10
  1998.8300     8.375E-10
  1998.9200     8.465E-10
  1999.0000     8.444E-10
  1999.0800     8.314E-10
  1999.1700     8.213E-10
  1999.2500     8.184E-10
  1999.3300     8.248E-10
  1999.4200     8.388E-10
  1999.5000     8.445E-10
  1999.5800     8.445E-10
  1999.6700     8.415E-10
  1999.7500     8.403E-10
  1999.8300     8.452E-10
  1999.9200     8.506E-10
  2000.0000     8.453E-10
  2000.0800     8.317E-10
  2000.1700     8.228E-10
  2000.2500     8.242E-10
  2000.3300     8.340E-10
  2000.4200     8.462E-10
  2000.5000     8.492E-10
  2000.5800     8.479E-10
  2000.6700     8.426E-10
  2000.7500     8.426E-10
  2000.8300     8.496E-10
  2000.9200     8.501E-10
  2001.0000     8.411E-10
  2001.0800     8.269E-10
  2001.1700     8.210E-10
  2001.2500     8.256E-10
  2001.3300     8.347E-10
  2001.4200     8.458E-10
  2001.5000     8.476E-10
  2001.5800     8.420E-10
  2001.6700     8.406E-10
  2001.7500     8.452E-10
  2001.8300     8.516E-10
  2001.9200     8.478E-10
  2002.0000     8.342E-10
  2002.0800     8.236E-10
  2002.1700     8.182E-10
  2002.2500     8.273E-10
  2002.3300     8.362E-10
  2002.4200     8.440E-10
  2002.5000     8.435E-10
  2002.5800     8.358E-10
  2002.6700     8.325E-10
  2002.7500     8.414E-10
  2002.8300     8.441E-10
  2002.9200     8.373E-10
  2003.0000     8.239E-10
  2003.0800     8.144E-10
  2003.1700     8.142E-10
  2003.2500     8.228E-10
  2003.3300     8.326E-10
  2003.4200     8.363E-10
  2003.5000     8.351E-10
  2003.5800     8.285E-10
  2003.6700     8.311E-10
  2003.7500     8.417E-10
  2003.8300     8.423E-10
  2003.9200     8.323E-10
  2004.0000     8.176E-10
  2004.0800     8.106E-10
  2004.1700     8.171E-10
  2004.2500     8.292E-10
  2004.3300     8.378E-10
  2004.4200     8.385E-10
  2004.5000     8.345E-10
  2004.5800     8.316E-10
  2004.6700     8.362E-10
  2004.7500     8.442E-10
  2004.8300     8.417E-10
  2004.9200     8.299E-10
  2005.0000     8.190E-10
  2005.0800     8.142E-10
  2005.1700     8.181E-10
  2005.2500     8.296E-10
  2005.3300     8.351E-10
  2005.4200     8.332E-10
  2005.5000     8.270E-10
  2005.5800     8.288E-10
  2005.6700     8.385E-10
  2005.7500     8.401E-10
  2005.8300     8.342E-10
  2005.9200     8.209E-10
  2006.0000     8.097E-10
  2006.0800     8.124E-10
  2006.1700     8.242E-10
  2006.2500     8.356E-10
  2006.3300     8.379E-10
  2006.4200     8.347E-10
  2006.5000     8.293E-10
  2006.5800     8.358E-10
  2006.6700     8.418E-10
  2006.7500     8.413E-10
  2006.8300     8.330E-10
  2006.9200     8.203E-10
  2007.0000     8.136E-10
  2007.0800     8.165E-10
  2007.1700     8.256E-10
  2007.2500     8.334E-10
  2007.3300     8.335E-10
  2007.4200     8.325E-10
  2007.5000     8.302E-10
  2007.5800     8.361E-10
  2007.6700     8.442E-10
  2007.7500     8.391E-10
  2007.8300     8.264E-10
  2007.9200     8.152E-10
  2008.0000     8.132E-10
  2008.0800     8.213E-10
  2008.1700     8.332E-10
  2008.2500     8.394E-10
  2008.3300     8.378E-10
  2008.4200     8.332E-10
  2008.5000     8.339E-10
  2008.5800     8.440E-10
