     Raw        IMF5_6_Perc
4.57400e+01  -0.310276657613
4.56700e+01  -0.278421500098
4.64300e+01  -0.247243182803
4.64600e+01  -0.216785372841
4.58400e+01  -0.187048070211
4.54900e+01  -0.158031274914
4.52200e+01  -0.129713153394
4.47800e+01  -0.102093705651
4.54200e+01  -0.075172931684
4.57400e+01  -0.048928997939
4.60400e+01  -0.023370637838
4.60400e+01   0.001506515331
4.51800e+01   0.025693728146
4.47700e+01   0.049208467450
4.45700e+01   0.072063396706
4.42500e+01   0.094246725794
4.38000e+01   0.115781161611
4.40500e+01   0.136656224052
4.43500e+01   0.156874096471
4.49700e+01   0.176458795780
4.60200e+01   0.195366654868
4.71500e+01   0.213685007956
4.75000e+01   0.231348354378
4.70800e+01   0.248378527691
4.63600e+01   0.264797361448
4.62500e+01   0.280583022095
4.67600e+01   0.295670008965
4.66400e+01   0.310429492502
4.61000e+01   0.324228299596
4.57500e+01   0.337699603357
4.54400e+01   0.350428566230
4.60300e+01   0.362655357326
4.67600e+01   0.374139807534
4.70900e+01   0.385100252409
4.73700e+01   0.395602192618
4.66300e+01   0.405427292606
4.62300e+01   0.414859388594
4.57000e+01   0.423920314139
4.56600e+01   0.432479067906
4.56900e+01   0.440819486117
4.55100e+01   0.448985235885
4.52700e+01   0.456823482320
4.54900e+01   0.464618061643
4.58100e+01   0.472172471856
4.62300e+01   0.479770549180
4.67200e+01   0.487434127171
4.64900e+01   0.495010370939
4.60100e+01   0.502783116707
4.51300e+01   0.510555862475
4.50900e+01   0.518612444465
4.52400e+01   0.527018363343
4.52100e+01   0.535598950666
4.49100e+01   0.544616209099
4.43900e+01   0.553808135977
4.46300e+01   0.563393066854
4.51300e+01   0.573130832619
4.61400e+01   0.583174268162
4.68100e+01   0.593239537261
4.71600e+01   0.603544975470
4.63000e+01   0.613981415013
4.68600e+01   0.624308686778
4.59000e+01   0.634417622987
4.58000e+01   0.644439224975
4.60500e+01   0.654220657852
4.55300e+01   0.663390751174
4.51600e+01   0.671949504941
4.53300e+01   0.679460248042
4.58300e+01   0.685682811368
4.61800e+01   0.690529860695
4.68900e+01   0.693804894025
4.69700e+01   0.694962072468
4.65900e+01   0.693826727580
4.68800e+01   0.690355192251
4.64000e+01   0.684394631592
4.59100e+01   0.675617542269
4.57400e+01   0.663980257173
4.58500e+01   0.649679278302
4.55400e+01   0.632518103656
4.49500e+01   0.612824236570
4.51700e+01   0.590488509264
4.56900e+01   0.565663756629
4.66100e+01   0.538721149107
4.72600e+01   0.509551518921
4.71900e+01   0.478591537182
4.68000e+01   0.445808453556
4.65300e+01   0.411614922243
4.67200e+01   0.376017493309
4.72700e+01   0.339555455577
4.69600e+01   0.302351076957
4.63000e+01   0.264862862114
4.59100e+01   0.227680317050
4.58100e+01   0.191065444429
4.53600e+01   0.155411248251
4.56200e+01   0.121394568738
4.59900e+01   0.089299242111
4.59700e+01   0.059605606592
4.57000e+01   0.032531997737
4.52600e+01   0.008951757767
4.52300e+01  -0.011571784430
4.53400e+01  -0.027510279966
4.51800e+01  -0.039737071062
4.45900e+01  -0.047597151052
4.42800e+01  -0.051308855492
4.43600e+01  -0.051527191047
4.50800e+01  -0.047815486607
4.60500e+01  -0.041265419949
4.69700e+01  -0.031636821961
4.67600e+01  -0.019104361087
4.62900e+01  -0.004061041328
4.59400e+01   0.013274801761
4.63700e+01   0.032619331959
4.60400e+01   0.053754213711
4.66500e+01   0.076373777238
4.61300e+01   0.100078468475
4.55400e+01   0.124473100067
4.52700e+01   0.149057683592
4.56400e+01   0.173314763784
4.60800e+01   0.196698501755
4.64600e+01   0.218715459150
4.66200e+01   0.238721546080
4.65000e+01   0.256487510214
4.60300e+01   0.271260093884
4.55000e+01   0.282395207204
4.55900e+01   0.289687614750
4.51800e+01   0.292482309858
4.51200e+01   0.290582790527
4.47300e+01   0.283792554758
4.49300e+01   0.271871433439
4.56200e+01   0.255321598349
4.62300e+01   0.233684544820
4.67100e+01   0.207855448630
4.66200e+01   0.177659641334
4.61100e+01   0.143446459821
4.55600e+01   0.105674408757
4.53000e+01   0.064408988809
4.55000e+01   0.020305206641
4.61000e+01  -0.026636937745
4.59000e+01  -0.075980773239
4.52900e+01  -0.127486130730
4.53600e+01  -0.180956508219
4.63000e+01  -0.235977068150
4.69800e+01  -0.292263974303
4.74200e+01  -0.349511556898
4.76000e+01  -0.407617198226
4.74100e+01  -0.465797073642
4.58600e+01  -0.523677829348
4.48300e+01  -0.581362083054
4.50900e+01  -0.638041993205
4.55700e+01  -0.693368222914
4.58400e+01  -0.747144270180
4.50600e+01  -0.798889796783
4.42700e+01  -0.848670303387
4.38400e+01  -0.895175776663
4.42400e+01  -0.938842887719
4.46100e+01  -0.979016629891
4.49100e+01  -1.015260332069
4.52700e+01  -1.047355658695
4.54100e+01  -1.075302609772
4.46000e+01  -1.099101185297
4.47500e+01  -1.118533049718
4.49900e+01  -1.134034874143
4.46500e+01  -1.146261665239
4.43700e+01  -1.154340080784
4.44800e+01  -1.159361798556
4.49200e+01  -1.161326818553
4.56900e+01  -1.160235140777
4.61800e+01  -1.156523436337
4.67500e+01  -1.150410040789
4.67600e+01  -1.141894954133
4.57100e+01  -1.131633183035
4.52500e+01  -1.119406391939
4.59200e+01  -1.106087923066
4.64200e+01  -1.091022769752
4.65500e+01  -1.075084274216
4.56900e+01  -1.057617429794
4.50900e+01  -1.039277243150
4.50600e+01  -1.019627043174
4.46700e+01  -0.999540172088
4.51500e+01  -0.977924952115
4.58000e+01  -0.955873061031
4.57800e+01  -0.932947827727
4.58600e+01  -0.909367587756
4.59900e+01  -0.885263342453
4.58800e+01  -0.860547757595
4.54400e+01  -0.835482835848
4.50600e+01  -0.809828408102
4.45300e+01  -0.783955644801
4.40000e+01  -0.757449708390
4.41500e+01  -0.730419766646
4.46400e+01  -0.702822152458
4.55400e+01  -0.674584815093
4.58800e+01  -0.645617472799
4.61700e+01  -0.616064336210
4.58800e+01  -0.585619626382
4.53500e+01  -0.554222973532
4.57400e+01  -0.521974812016
4.68900e+01  -0.488831474724
4.73400e+01  -0.454465458323
4.70500e+01  -0.419051431256
4.60300e+01  -0.382589393523
4.56200e+01  -0.345166679348
4.56000e+01  -0.306761455173
4.57200e+01  -0.267679390778
4.62800e+01  -0.228160655271
4.65200e+01  -0.188205248654
4.64300e+01  -0.148249842038
4.59700e+01  -0.108076099865
4.56800e+01  -0.068339028804
4.51000e+01  -0.028820293297
4.50700e+01   0.010261771098
4.49300e+01   0.048470493273
4.43300e+01   0.085805873226
4.48500e+01   0.121831239848
4.48700e+01   0.156983264249
4.60200e+01   0.190606939763
4.66900e+01   0.222702266389
4.66900e+01   0.253269244129
4.68700e+01   0.282307872982
4.67200e+01   0.309163146282
4.65800e+01   0.334490070694
4.62400e+01   0.357415303999
4.64700e+01   0.378375517306
4.67200e+01   0.396715703950
4.60200e+01   0.413090870596
4.56600e+01   0.427064346135
4.58300e+01   0.438636130565
4.65400e+01   0.448024559442
4.70000e+01   0.455011297211
4.64800e+01   0.459814679427
4.63400e+01   0.462500206757
4.59900e+01   0.462936877868
4.58100e+01   0.461299361203
4.50600e+01   0.457587656763
4.56000e+01   0.451801764548
4.55000e+01   0.444160020113
4.47100e+01   0.434640589903
4.46900e+01   0.423221640362
4.55600e+01   0.410143340600
4.66100e+01   0.395362023507
4.73000e+01   0.378877689084
4.75100e+01   0.360886839328
4.69600e+01   0.341192972242
4.59400e+01   0.320189091823
4.54400e+01   0.297678696074
4.51300e+01   0.273849553570
4.59400e+01   0.248474595335
4.56400e+01   0.222023242812
4.53400e+01   0.194292443936
